"ORF"	"alle"	"site"	"abn"	"t1"	"t2"	"t3"	"t4"	"t5"	"tot"	"pos"	"strand"	"fitted"	"fitted1"	"fitted2"	"sterr"	"sterr1"	"sterr2"	"pval"	"pval1"	"pval2"	"rmse"	"rmse1"	"rmse2"	"qlty"
"10453"	"ycfS"	"ycfS-4"	1184586	6	70	82	187	60	181	580	0.601871101871102	"C"	-0.00116020098661163	-0.00102149961587762	-0.000881757035422818	0.00681598503890332	0.00692562420632117	0.00701686211034105	0.875670837036301	0.892095939034587	0.907947409349252	6.51933136785655	34.7602342843578	1129.64458231031	0
"10457"	"mfd"	"mfd-1"	1185114	9	164	177	335	144	383	1203	0.000290191526407429	"C"	-0.00272313583102764	-0.0031421635820122	-0.00352491770442367	0.00392623358788021	0.0038211658724762	0.00370118201181672	0.537826125672306	0.471170513888134	0.411166991033957	6541.84419113344	1811.39246911015	966.706632578675	0
"10459"	"mfd"	"mfd-2"	1185828	12	391	392	673	287	786	2529	0.207486941381312	"C"	-0.00877649185496216	-0.00967726845164803	-0.0104818174569239	0.00531166902395358	0.005243396535434	0.00513027946482573	0.197041526581746	0.162130477154955	0.133643892204471	58.7008139491089	90.5487820884106	136.918166562067	0
"10461"	"mfd"	"mfd-3"	1186544	7	27	38	30	20	40	155	0.415264074289031	"C"	-0.0226841228275231	-0.0234292102928493	-0.0227569111068737	0.0136229932325113	0.0119238042762246	0.0107578833766424	0.194475167174212	0.14416006455727	0.124729203810121	198.377940997173	65.8586997173303	64.2913680948672	0
"10463"	"mfd"	"mfd-4"	1187707	7	54	85	172	60	122	493	0.752756819500871	"C"	-0.00573028318625891	-0.00500314948266438	-0.00409779742615691	0.00904261661686012	0.00982124805227489	0.0105842706507673	0.571292936459525	0.645564205978692	0.724470279865438	145.196732135605	2058.83655431463	774.480330682849	0
"10465"	"mfd"	"mfd-5"	1187944	10	147	129	255	108	219	858	0.821532211259431	"C"	-0.0159456631107239	-0.0169812833810782	-0.0178649536034658	0.00673796729207041	0.0065754867740566	0.00632086767204824	0.0988129437363701	0.0816017118413497	0.0663895621080159	138.016052530933	480.68478956464	2181.66446272307	0
"10469"	"IR929"	"IR929-2"	1188587	4	52	43	87	30	106	318	0.214285714285714	"F"	-0.0090700073566906	-0.0102995507792355	-0.0112149254936233	0.0109180033663444	0.0101519684642505	0.00926850388499937	0.467057363754753	0.385034675386024	0.312922893852782	650149.533027072	946.357968381058	400.801730258917	0
"10473"	"ycfT"	"ycfT-2"	1188919	8	53	43	79	23	91	289	0.216216216216216	"C"	-103	NA	-103	-103	-103	-103	-103	-103	-103	-103	-103	-103	0
"10475"	"ycfT"	"ycfT-3"	1189137	9	256	358	718	246	682	2260	0.419384902143523	"C"	-0.00113503346638141	-0.00105140197011724	-0.00095707524690771	0.00515170384899813	0.00543377521312545	0.00572315344783962	0.839762200399583	0.858931963982384	0.877826952308522	4327.60414337716	978.759405384358	157.000814687856	0
"10483"	"IR930"	"IR930-2"	1189823	2	20	7	20	18	38	103	0.238461538461538	"F"	0.00740313372825349	-0.0044060558392005	-0.00877929832404897	0.0300771070315766	0.0218367847564265	0.0144008378907177	0.8214548679386	0.853001938491077	0.585172599576587	51.3765496987658	202.010914510244	32286.8694096509	0
"10489"	"IR930"	"IR930-5"	1189982	2	28	28	41	13	42	152	0.85	"F"	-0.0241636972822965	-0.0248395623205155	-0.0254054821441975	0.00830415130515939	0.00722283855780785	0.00642615361402327	0.0620050101386091	0.0412651371947799	0.0288785370970944	521.754283493335	128.802481842769	76.2937423337105	0
"10505"	"IR931"	"IR931"	1193166	2	22	25	38	9	56	150	0.222222222222222	"F"	-0.0117854809207839	-0.00613941386505016	-0.0030738102576111	0.019333902960435	0.0147487612873307	0.0109073098605408	0.585208765112829	0.705202662318365	0.79640968151033	12721.8101504737	70822.2184769028	841.644092957543	0
"10507"	"ycfX#1"	"ycfX#1-1"	1193193	1	10	21	24	12	27	94	0.0116009280742459	"F"	-0.00331054820101791	-0.00538118641884957	-0.007758216548045	0.0101272997073394	0.0112326183060392	0.0121151245014123	0.765228289210649	0.66464285389781	0.567484626511313	113.285941819165	213.378864086011	1187.41938271088	0
"10509"	"ycfX#1"	"ycfX#1-2"	1193293	2	33	59	61	35	44	232	0.243619489559165	"F"	-0.0241502048890432	-0.019859265938627	-0.0155838524892926	0.0142491774324721	0.015257629099415	0.0156448462046903	0.188675877755801	0.283987951640343	0.392617440550796	58.0969917045063	27.8631617040884	20.3451815126371	0
"10513"	"ycfX#1"	"ycfX#1-4"	1193488	1	10	3	0	0	2	15	0.696055684454756	"F"	-0.0866944315215318	-0.109288059961025	-0.136758752376706	0.0321041897651928	0.0439167352249906	0.0549429204240955	0.225781254401455	0.243249165203888	0.243198088373802	35.5155109489053	30.2145937238007	91.9476439863566	0
"10523"	"ycfX#2"	"ycfX#2-3"	1194649	2	24	41	65	23	95	248	3.38979118329466	"F"	0.00797664294449458	0.00942712661503343	0.0104658919933312	0.00941814326006547	0.00885878968472276	0.00815068271245021	0.459241108786466	0.365315717731903	0.289307246697702	5684.90055585232	1838.54187799463	481.624989967616	0
"10525"	"ycfX#2"	"ycfX#2-4"	1194712	3	53	68	97	44	157	419	3.53596287703016	"F"	0.00122390257467612	0.00226281860711386	0.00314903604156495	0.00813067864282068	0.0076589811104327	0.00711550186649256	0.889898803546742	0.786921273120601	0.688048221800573	124.963152163597	289.531935493858	866.447392149919	0
"10527"	"ycfX#2"	"ycfX#2-5"	1194791	4	124	104	183	110	231	752	3.71925754060325	"F"	-0.00582607908087879	-0.00759300382011598	-0.00887748582365884	0.0105484702532221	0.0100042767148671	0.00923653472568316	0.619216647409533	0.503053245879474	0.407390322330703	167.272278770508	783.783770323241	99250.1944785276	0
"10529"	"IR934"	"IR934"	1194891	1	72	50	131	52	165	470	1	"F"	0.000170030401548112	-0.00292101925826675	-0.00490149351103923	0.013517666923068	0.0116901422201578	0.00983645670658191	0.990753889877598	0.818820720811447	0.652514156708225	822.823794700248	11811.8028205173	752.447088805804	0
"10531"	"cobB"	"cobB-1"	1194893	4	105	147	249	102	311	914	0.00119189511323004	"F"	0.00222158049627333	0.00248938801529316	0.00273849512433931	0.00325019604175519	0.0031729427276724	0.00308664640281857	0.543336550550091	0.489957135631847	0.440316809517448	3034.5098984402	1230.68528740311	732.431558962358	0
"10535"	"cobB"	"cobB-3"	1195260	4	27	31	59	11	47	175	0.438617401668653	"F"	-103	NA	-103	-103	-103	-103	-103	-103	-103	-103	-103	-103	0
"10541"	"ycfZ"	"ycfZ-3"	1196319	1	18	8	13	1	34	74	0.595177664974619	"C"	-0.0360671771527	-0.0141475905183584	-0.013163255021914	0.0581699767936029	0.0286431531502879	0.0164637932371438	0.579147030768652	0.655259746910886	0.482434947943683	4868.35869261954	393.863507808736	52033.9604077507	0
"10543"	"ycfZ"	"ycfZ-4"	1196341	5	46	52	68	25	76	267	0.623096446700508	"C"	-0.0207215238438134	-0.0212543896410049	-0.0215620595409732	0.00711916692039053	0.00637695783441018	0.0057652847224735	0.0619630921764494	0.0446194122538056	0.0333449777152076	82.5387357034695	142.758252522955	265.931691042525	0
"10545"	"ycfZ"	"ycfZ-5"	1196623	2	15	13	25	9	16	78	0.980964467005076	"C"	-0.0287865683885648	-0.028560099487853	-0.028413890537405	0.00658958820064505	0.00658741061566639	0.00653661997044896	0.0221853618021742	0.0226380362726907	0.0224811073905685	5.69879186891028	6.19478615380379	18.5956838631747	0
"10549"	"ymfA"	"ymfA-1"	1196721	2	10	8	14	6	6	44	0.0810810810810811	"C"	-107	NA	-107	-107	-107	-107	-107	-107	-107	-107	-107	-107	0
"10551"	"ymfA"	"ymfA-4"	1196998	2	60	59	134	62	142	457	0.761670761670762	"C"	0.001331598121642	0.000610123926155462	1.91068192100843e-05	0.00704642772580754	0.00655321782633887	0.00603897844523337	0.862174301870607	0.931691028342591	0.997674194249406	54.2028539369356	81.2556996317526	129.899768997679	0
"10559"	"potD"	"potD-3"	1197613	1	49	91	104	59	126	429	0.439770554493308	"C"	-0.00298897733220098	-0.00388070412478772	-0.0048740034341016	0.00908515871043097	0.00960206905122993	0.0100001536206407	0.763788109148259	0.713186550137951	0.659375090086006	8.86106164731723	10.324903977794	14.0547780256028	0
"10561"	"potD"	"potD-4"	1197812	9	190	214	419	178	691	1692	0.630019120458891	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"10563"	"potD"	"potD-5"	1198003	6	142	141	276	132	299	990	0.812619502868069	"C"	-0.00385595949558334	-0.00453301318466215	-0.00511169108779802	0.00580546066469967	0.00559332933340477	0.00533878875558019	0.554053782311351	0.477013792612373	0.408967911251677	461.789087033498	267.140707185882	239.423675809629	0
"10565"	"potC"	"potC-1"	1198201	6	190	274	454	191	579	1688	0.00629722921914358	"C"	0.00315263437554308	0.00337724838894682	0.00358634926386673	0.00320307583994898	0.00315944264060465	0.0031057449420966	0.397565295729668	0.363467293637604	0.331825081035544	161.144253725156	161.888658795896	243.508146080167	0
"10567"	"potC"	"potC-3"	1198550	3	51	64	96	42	155	408	0.445843828715365	"C"	0.00219840634114932	0.00345469360193079	0.00450130956659321	0.00821775739047374	0.00779320484130096	0.00727331493007598	0.806407253807306	0.687571766121169	0.579811965736738	541.015758027702	2758.71243261898	1832130.07459534	0
"10571"	"potC"	"potC-5"	1198864	8	79	46	111	47	193	476	0.841309823677582	"C"	0.00184093896969671	-0.00159840930241301	-0.0033048569899533	0.0189465470060789	0.0164136188564911	0.0135099234771165	0.928723021579254	0.928563604598735	0.822524512294952	179.436691599951	135.688820223777	184.554987163106	0
"10573"	"potB"	"potB-1"	1199056	5	127	217	419	147	338	1248	0.0834340991535671	"C"	-0.00134983303667295	-0.00175044702668006	-0.00212375092150164	0.00831382791178167	0.00892396430854337	0.00950282571012678	0.8813419990176	0.857026966771319	0.837510629547659	725.120074690047	144.400809346799	50.1805621143721	0
"10575"	"potB"	"potB-2"	1199177	2	60	75	78	32	59	304	0.229746070133011	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"10577"	"potB"	"potB-3"	1199352	2	18	19	41	16	17	111	0.441354292623942	"C"	-0.0296519269553689	-0.0200171157982987	-0.0122869591119058	0.0156893843414494	0.0148587571173327	0.0123531011011653	0.155164359078255	0.270648580781478	0.393222129220433	41.5292140958785	13.9577690376296	9.54378077303365	0
"10579"	"potB"	"potB-5"	1199687	6	78	94	164	85	109	530	0.846432889963724	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"10581"	"potA"	"potA-1"	1199829	6	132	169	346	197	418	1262	0.000880281690140845	"C"	0.0116643967914612	0.0119503248529063	0.0121601221602414	0.00611367423663037	0.00660435014242792	0.00717018110120901	0.152437835775132	0.168080862073227	0.188468718237328	4761.69995858839	631.589029898498	245.558545302909	0
"10583"	"potA"	"potA-2"	1200068	11	173	255	529	213	412	1582	0.211267605633803	"C"	-0.00172896410826211	-0.000926924395469777	-8.0798110689374e-05	0.00804107597402076	0.00847570721594742	0.00884392350519965	0.843541922759274	0.919819975455055	0.993284201389844	12501.8650876628	524.670241390657	124.811334243381	0
"10585"	"potA"	"potA-3"	1200367	4	73	88	207	70	282	720	0.474471830985915	"C"	0.012194812339161	0.0136697437596552	0.0147385776290646	0.00878179793477075	0.00831210797741874	0.00773507792691657	0.259080211766732	0.198609300065514	0.15281328163134	17.0477546653736	23.809909184345	31.1028932211865	0
"10591"	"IR939"	"IR939-3"	1201081	4	30	28	60	16	49	183	0.467741935483871	"F"	-0.0186322981994236	-0.0187374918355526	-0.0185039896359251	0.00920599844239323	0.00869547597513385	0.00823744654566526	0.136138687588202	0.120156604626065	0.110312804381245	4.15782939553909	2.25178728096339	3.56139276711177	0
"10593"	"IR939"	"IR939-4"	1201120	4	32	23	32	18	63	168	0.625	"F"	-0.00847299233315469	-0.0115419153781718	-0.0132183551566424	0.0172414949571862	0.0152461866945006	0.0129891308106483	0.656829833421264	0.504057518148404	0.383769275012227	151.091851412087	136.897402536427	182.721546667312	0
"10595"	"IR939"	"IR939-5"	1201182	3	36	37	64	39	90	266	0.875	"F"	0.00305118026180012	0.00264026184617391	0.00225308676295995	0.00800559635773884	0.00763195780107544	0.00721208472701707	0.728495900699409	0.752221226226977	0.775189153820987	116.756276094566	5513.44262053603	361.577729545253	0
"10597"	"pepT"	"pepT-1"	1201224	5	79	73	159	82	214	607	0.00815660685154975	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"10599"	"pepT"	"pepT-2"	1201581	6	88	56	125	64	125	458	0.299347471451876	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"10601"	"pepT"	"pepT-3"	1201790	5	76	120	172	58	194	620	0.469820554649266	"F"	-0.00744569002400145	-0.00705164912930536	-0.00671846975649357	0.0079884961684815	0.00766767587472096	0.00739496004498759	0.420063472828531	0.425574053906125	0.430583481411356	966.909938707684	6755.36013093468	233.419852547433	0
"10603"	"pepT"	"pepT-4"	1201994	11	140	189	312	122	302	1065	0.636215334420881	"F"	-0.00841713821621916	-0.00830731101135178	-0.00817910007679569	0.00195863036068887	0.00201467435548423	0.00207488855195765	0.0231766699777509	0.025859692988793	0.0290989074539231	37.5391880109029	27.033058958959	21.8008183374802	0
"10605"	"pepT"	"pepT-5"	1202206	6	194	208	422	102	411	1337	0.809135399673736	"F"	-0.0129327683153476	-0.0111909251272554	-0.00982321510037431	0.0121516305896338	0.0103602524951936	0.0087471431954003	0.365266363870309	0.359158900110174	0.343193334358464	55.6756829003123	24.5256667959595	10.8108886192599	0
"10611"	"ycfD"	"ycfD-4"	1203289	2	20	35	52	40	93	240	0.713648528099911	"C"	-103	NA	-103	-103	-103	-103	-103	-103	-103	-103	-103	-103	0
"10613"	"ycfD"	"ycfD-5"	1203517	2	29	24	52	13	64	182	0.917038358608385	"C"	-103	NA	-103	-103	-103	-103	-103	-103	-103	-103	-103	-103	0
"10615"	"IR941"	"IR941"	1203613	9	111	117	182	80	235	725	0.027027027027027	"F"	-0.00817863050760085	-0.00879063933494813	-0.00930838366621854	0.00618651540018523	0.00597673028005546	0.00574665782948084	0.277927851608636	0.237708339298005	0.203717140876825	32.154908795391	31.6588970933645	44.2025512013006	0
"10625"	"IR942"	"IR942-5"	1205978	2	27	42	56	27	65	217	0.963855421686747	"F"	-0.00512973167602085	-0.00541890373065728	-0.00569908321166119	0.00483538699422742	0.00503122361181674	0.0052319600091571	0.366589422615097	0.360351236809064	0.35570616481546	187.739305505329	108.625885343667	171.86424444033	0
"10633"	"ymfB"	"ymfB-3"	1209385	4	147	204	393	150	457	1351	0.40997830802603	"C"	0.00451213126720242	0.00470008834580452	0.00485841539297249	0.00361423592539056	0.00358267870567787	0.00354138058139077	0.300427937075677	0.28091408443085	0.263685412759079	4152.89994990489	708.226005753721	274.91835095575	0
"10637"	"ymfC"	"ymfC-2"	1209803	9	86	100	131	59	234	610	0.208269525267994	"C"	-0.00267756653919573	-0.00129992635938823	-0.000173822393895115	0.0117037887288019	0.0106397456874665	0.00945882340757322	0.833750113590536	0.910484048918104	0.98649217234662	501.060817736252	84735.4588218116	1674.92444572955	0
"10643"	"IR947"	"IR947-1"	1210323	1	12	1	6	1	2	22	0.0117647058823529	"F"	-0.0799903067075316	-0.115481021369184	-0.117025016553235	0.0454689330136322	0.0298229619762778	0.0195558053472506	0.176772803646188	0.0304819171977744	0.00934196342949163	684.115868817388	3140.75876993969	17815.1119179643	0
"10649"	"IR948"	"IR948-1"	1211747	2	12	13	25	10	23	83	0.0396039603960396	"F"	-0.00950968304122474	-0.00967480765344229	-0.00981572386592802	0.00349031491554005	0.00347937515513449	0.00345594619184976	0.072269112557321	0.0689552727661843	0.0656334993109193	21.5516568492094	30.8081057906013	45.5537421384966	0
"10657"	"IR949"	"IR949-3"	1212466	3	28	30	28	21	40	147	0.427953890489914	"F"	-0.0197301667657044	-0.0207032561891749	-0.0206342118906455	0.0140514272426677	0.0114464953920341	0.00927322311605022	0.254896665792034	0.168209387336227	0.112503845337968	42.9032007287879	31585.9916475039	531.050577941524	0
"10659"	"IR949"	"IR949-5"	1212861	2	15	13	19	10	25	82	0.997118155619596	"F"	-0.0137496840933594	-0.0161642320123502	-0.0180248365618401	0.00949000924120239	0.00893509799020284	0.00829895991988754	0.243224672275768	0.168146597990774	0.118240435343806	150.926652461998	349.7903886317	826.080519566628	0
"10661"	"IR950"	"IR950-1"	1213290	3	86	82	141	41	181	531	0.0958904109589041	"F"	-0.0128569879422176	-0.0116218050646561	-0.010874801651033	0.0132880248940385	0.011424043085136	0.00978823612137804	0.404633916289439	0.383905940303911	0.347598036697584	7059.94213395629	404.24835783114	184.639162730411	0
"10665"	"IR950"	"IR950-3"	1213361	4	119	193	357	161	420	1250	0.420091324200913	"F"	0.0101788867310738	0.00962915909849456	0.00906950972334689	0.0030907810824472	0.00306883811910852	0.00302618378119642	0.0459637433104967	0.0517547774419369	0.0578063624597488	507.495914066622	295.275191630963	180.742784181815	0
"10669"	"ycgE"	"ycgE-1"	1213492	3	39	71	97	38	118	363	0.00410396716826265	"C"	-0.000821596437514092	-0.0014718961261216	-0.00223518628795478	0.00769726661088452	0.00800403664393383	0.00823086783181791	0.921733787639243	0.865824079649209	0.803574513517594	267.029155440145	93.6935376219937	66.3375289047248	0
"10671"	"ycgE"	"ycgE-2"	1213743	3	123	192	303	147	279	1044	0.347469220246238	"C"	-0.00443461302540846	-0.00370189249178192	-0.00292580692973706	0.00640463249067815	0.00656033173895827	0.0066435481593475	0.538463838101708	0.611996320413627	0.689449325678575	819.185783295712	5244.18834633238	4044.52730836942	0
"10673"	"ycgE"	"ycgE-3"	1213785	4	132	108	258	99	299	896	0.404924760601915	"C"	-0.00197269779264451	-0.00377695084352343	-0.00509621837274592	0.0100463549306555	0.00909009026930261	0.00806373759958268	0.85687771936974	0.705704979020806	0.572268661095681	170.518170436683	686.687521205939	13108.1257686501	0
"10675"	"ycgE"	"ycgE-4"	1214046	4	82	72	165	79	210	608	0.761969904240766	"C"	0.00432938676230124	0.00285891483321325	0.00169373325134681	0.00896818525435549	0.00798728781087051	0.00701660979468883	0.662310022680057	0.744095880746907	0.82481185237647	3488.54326001832	535.498315584606	645.303402257227	0
"10677"	"ycgE"	"ycgE-5"	1214080	7	45	60	109	66	216	496	0.808481532147743	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"10679"	"IR951"	"IR951-2"	1214271	4	48	69	94	52	111	374	0.246305418719212	"F"	-0.00407736434536159	-0.0038936932105773	-0.00365950364361546	0.00548698256429895	0.00545167365316324	0.00539703054391343	0.511323137060077	0.526647242724425	0.546349700310882	3.6749118710378	2.70962216424194	2.86995234495028	0
"10681"	"ycgF"	"ycgF-1"	1214580	7	102	151	276	99	337	965	0.127993393889348	"C"	0.00471968328229373	0.00528428268199405	0.00575212174802249	0.00566709837843674	0.00542077694072556	0.00513689952917216	0.466046178780625	0.401545619056803	0.344381198361517	19.6313723111034	23.3782238789193	27.2312036628959	0
"10687"	"ycgF"	"ycgF-4"	1215192	4	19	22	52	16	64	173	0.633360858794385	"C"	0.00675787801804725	0.0081029969854822	0.00901877530800889	0.00973979782852497	0.00908750430947308	0.00831822593603691	0.537680295543098	0.438265448726173	0.357622728337952	11.1805678655918	13.0640549876719	14.9160731540935	0
"10689"	"ycgF"	"ycgF-5"	1215420	16	350	342	671	219	797	2379	0.821635012386457	"C"	-0.00692940939405348	-0.00674565487213379	-0.00663729912560613	0.00932656827642252	0.0085559638727542	0.00777788726787833	0.511387365013879	0.488012903379755	0.456180776439229	276.820075932408	1676.03001426808	20253.3270223156	0
"10691"	"IR952"	"IR952-1"	1215637	2	16	16	22	13	35	102	0	"F"	-0.00471503472664494	-0.00574487952522408	-0.00654961403550629	0.00994766722489971	0.00888917974519294	0.00789702056416222	0.667872611031373	0.564133471358605	0.467718917579875	119.408897221282	446.985519778062	4422.71112584775	0
"10693"	"IR952"	"IR952-5"	1215901	3	69	119	287	123	356	954	0.846153846153846	"F"	0.024742459646123	0.0229385999276503	0.0208088974764805	0.00557674224762417	0.00599456315988772	0.00630966844767637	0.021284213887335	0.0314333245226578	0.0458042175807538	33656.863545932	149.140969803995	140.613551600589	0
"10697"	"ycgZ"	"ycgZ-3"	1216075	2	49	50	137	64	182	482	0.529661016949153	"F"	0.0178019733227551	0.0169292824185746	0.0160515181507272	0.00837707987104146	0.00715765082942878	0.00609581706871951	0.123585684936217	0.0989327217162267	0.0781100820305283	832.403364123753	66345.8550525327	522.362275242916	0
"10699"	"ycgZ"	"ycgZ-5"	1216154	3	74	112	173	109	297	765	0.864406779661017	"F"	0.0162822117844245	0.0167272409213584	0.0169456507449191	0.00545949795499599	0.00507520419275264	0.00474204701601068	0.058486335641082	0.0458751654709765	0.0374591103204175	8.38607759200876	20.6261928938169	124.719047897921	0
"10705"	"IR956"	"IR956-4"	1217401	2	36	40	57	18	66	217	0.736363636363636	"F"	-0.018524206410146	-0.0180462349623206	-0.0176246736250537	0.0098847729534423	0.00845724132520184	0.00728200394706245	0.157625738018862	0.122567176514884	0.0941431638615709	419.102979910508	5297.22494447208	3254.70489506995	0
"10709"	"ycgG"	"ycgG-1"	1217497	7	155	238	330	156	443	1322	0.00525279054497702	"F"	0.000341876826011371	0.000249826948034247	0.000141138714759933	0.00483578580799737	0.00481275443298533	0.0047780560266745	0.948087710066672	0.961863999052202	0.978289980378393	10.7533722887002	10.1604683953006	9.82657891432926	0
"10711"	"ycgG"	"ycgG-2"	1217818	13	138	166	262	127	338	1031	0.21602101116218	"F"	-0.00214401323328668	-0.00228863960266068	-0.002419997676316	0.00371957158927592	0.00357148078614086	0.00342632811413652	0.604738956748169	0.567237043287226	0.530916455882785	4210.78570615533	1174483945.52664	5708.79860844646	0
"10713"	"ycgG"	"ycgG-5"	1218725	10	137	178	229	144	414	1102	0.811556139198949	"F"	0.00503432034665502	0.00543272848420055	0.00568173468632937	0.00904151804060732	0.00778972894981235	0.00667805777285804	0.616504133074323	0.535728745916431	0.457395258891608	84.4221620767443	912.577002772592	1116.58371202707	0
"10717"	"IR957"	"IR957-3"	1219078	2	20	8	24	14	28	94	0.5	"F"	-0.00735037638726986	-0.0176112730444445	-0.0218287646709017	0.0236952345390074	0.0183096617383798	0.0131744652442231	0.77670642876728	0.407076950691251	0.196118000394296	418.946671099346	198.487630538705	767.225873212805	0
"10721"	"ECB_01145#1"	"ECB_01145#1-1"	1219800	5	170	247	242	197	148	1004	0.025	"F"	-0.0328322774019357	-0.0175690037741314	-0.00514790873620433	0.0214817154986972	0.0214292979032061	0.0173739364167787	0.223880499276235	0.472369212193483	0.786328429808802	42.9524087680687	37.8630914265333	69.0192614639615	0
"10725"	"ECB_01145#1"	"ECB_01145#1-3"	1220460	2	13	10	20	14	7	64	0.459210526315789	"F"	-0.0394064201648361	-0.0145766037892761	-0.00176972875816925	0.0280128231392735	0.0257295591664047	0.0185553273101636	0.254204892560718	0.610647306519843	0.930030111922415	491.178417750287	181.054674459293	114.678583502326	0
"10729"	"ECB_01145#1"	"ECB_01145#1-5"	1221009	10	92	138	235	134	315	914	0.820394736842105	"F"	0.0114332864198039	0.0114969529546427	0.0115035465573967	0.00397764600123878	0.00424081984133424	0.00453678741005045	0.0638210705102184	0.0731013598233686	0.085005038945518	39.721231719863	75.2545677022061	168.625392499787	0
"10731"	"ECB_01145#2"	"ECB_01145#2-1"	1221358	5	216	239	387	156	552	1550	1.05	"F"	-0.00314243616407214	-0.00262164864482682	-0.00219098035277987	0.00795224143113546	0.00754857552601474	0.00709136696738818	0.719143432795306	0.751299995830241	0.777562655619586	121.107972580396	106.060994320887	103.009349682446	0
"10733"	"ECB_01145#2"	"ECB_01145#2-2"	1221678	3	13	9	9	7	16	54	1.26052631578947	"F"	-0.0227755540990872	-0.0284766010982275	-0.0313705720418199	0.0196058716750532	0.0157283750284534	0.0127713421246757	0.329394950452112	0.167902585542064	0.0911648598115823	38.5095489866223	107.830215458711	329.245189449824	0
"10735"	"ECB_01145#2"	"ECB_01145#2-3"	1221787	12	188	285	436	168	476	1553	1.33223684210526	"F"	-0.00485374052599912	-0.00490069315276596	-0.00494820915948766	0.00435701030522773	0.00440695150319612	0.00446699775958475	0.346492850741783	0.34721828019276	0.348810936314276	413.60195827563	1758.78415172567	6573277.87183519	0
"10737"	"ECB_01145#2"	"ECB_01145#2-4"	1222002	5	129	122	300	118	380	1049	1.47368421052632	"F"	0.00676392588961699	0.00616106254674076	0.00570396547452535	0.00869961684045296	0.00787076148360588	0.00706585318682258	0.493546611098774	0.490863331928512	0.478586434497786	62.5070428933572	97.5714769141221	172.284123254312	0
"10741"	"IR960"	"IR960"	1222423	3	34	25	47	15	78	199	0.481481481481481	"F"	-0.00766098722419948	-0.00690934404150243	-0.00650914003954224	0.0183404661770772	0.0161295353629429	0.01354414399183	0.704254876872247	0.697278456700597	0.663679618658186	195.744152875169	121.289409580569	139.354929419641	0
"10743"	"ymgD"	"ymgD-4"	1222693	6	95	118	229	68	237	747	0.689969604863222	"C"	-0.00565493482905077	-0.00470800425862452	-0.00388932926266912	0.00795027722313455	0.00726442859750777	0.00659198144869781	0.528223538262748	0.563107670824791	0.596676918261638	247.323771641975	120.143141980107	142.47152079798	0
"10747"	"ymgG"	"ymgG-5"	1223033	2	19	27	34	9	15	104	0.829090909090909	"C"	-0.0483111181840222	-0.0427815634853277	-0.0350607054844956	0.00987325686831514	0.0119223619135154	0.0137107786852913	0.0163298129375725	0.0370664895004614	0.083420035279618	395.795583357207	59.6995188014207	93.6198258704011	0
"10751"	"IR963"	"IR963-2"	1223408	4	24	33	22	20	41	140	0.249249249249249	"F"	-0.0163421805985089	-0.0170766474315246	-0.01638037559617	0.0193139319289899	0.0145170704014398	0.0108965966984875	0.459629063146942	0.32431327778514	0.229803738899454	4.94147356469929	431.710963872179	15.2704069185498	0
"10753"	"IR963"	"IR963-3"	1223504	3	59	83	125	42	145	454	0.537537537537538	"F"	-0.00794930696043263	-0.00718613647197051	-0.00651340537864402	0.00753011383104887	0.00684898265038258	0.00621125598164716	0.368617851959885	0.37114383478657	0.37137262317809	13514.8229058316	2021.91699028428	356.709294580207	0
"10759"	"ESCRE1219"	"ESCRE1219-2"	1223706	6	142	165	287	122	353	1069	0.25	"F"	-0.00219090984335751	-0.00226158833086289	-0.00232823018057195	0.00369778064399248	0.00363706228271728	0.00356798738390014	0.595212136426746	0.578115829875333	0.560598749891547	58.9890128422461	58.8020895630446	59.6642894955093	0
"10761"	"ESCRE1219"	"ESCRE1219-3"	1223758	2	162	198	315	156	337	1168	0.526595744680851	"F"	-0.00666694731051234	-0.0065392813719682	-0.00639492950845118	0.00327761018267626	0.00328040561661973	0.00327276857896919	0.134811865939511	0.140215455646315	0.145705815651827	26.0169277727333	25.7192397597985	25.9967593906569	0
"10763"	"ESCRE1219"	"ESCRE1219-4"	1223774	3	142	123	182	82	354	883	0.611702127659574	"F"	-0.0036083546181249	-0.00313266882040034	-0.00275698659690099	0.0154275386720931	0.0140653061799293	0.0123136084065208	0.830122304025118	0.83805345389034	0.837218131900331	47.1204248292363	55.7587521475279	93.1599508374026	0
"10765"	"ypjA"	"ypjA-3"	1223943	3	27	31	50	35	103	246	0.410377358490566	"F"	0.0168463913645141	0.0177133199422391	0.0180475124483403	0.00987417297291716	0.00867050891953745	0.00761205730969523	0.186530185776454	0.1336681969844	0.0984228261971025	34.112353226664	63.9638701084624	133.638586284748	0
"10777"	"minC"	"minC-5"	1226168	3	10	14	34	10	31	99	0.894964028776978	"C"	-107	NA	-107	-107	-107	-107	-107	-107	-107	-107	-107	-107	0
