"ORF"	"alle"	"site"	"abn"	"t1"	"t2"	"t3"	"t4"	"t5"	"tot"	"pos"	"strand"	"fitted"	"fitted1"	"fitted2"	"sterr"	"sterr1"	"sterr2"	"pval"	"pval1"	"pval2"	"rmse"	"rmse1"	"rmse2"	"qlty"
"8197"	"ybiU"	"ybiU-3"	850877	9	88	159	114	136	102	599	0.418181818181818	"C"	0.00548468092450565	0.00553275814501808	0.00557717287779207	0.00222166058473947	0.00231627753989138	0.00241604523663959	0.0901659024106435	0.0968598247036654	0.104184488081346	419254.659957795	8895.88742363859	988909.289981934	0
"8199"	"ybiU"	"ybiU-4"	851194	8	75	136	86	86	92	475	0.668774703557312	"C"	0.00252643026121805	0.00332953852707526	0.00404981176402861	0.00548836047907503	0.00531723202021675	0.00510124064890356	0.676597661689117	0.575603960138474	0.485259262198988	79.9036310434582	113.173163509343	161.724534239031	0
"8201"	"ybiU"	"ybiU-5"	851367	10	105	259	242	169	103	878	0.805533596837945	"C"	-0.00317540579449941	-0.00287158523653741	-0.00216244556618666	0.0154971337139616	0.0181306885393937	0.0207628731070267	0.85076277044489	0.884216318540951	0.923623015406273	3286.90642578193	1162.06808715478	86.4699972314894	0
"8203"	"IR666"	"IR666-4"	851714	2	14	24	6	12	7	63	0.666666666666667	"F"	-0.0276292072746864	-0.0283919760856115	-0.0268066843954925	0.0185091013835209	0.0143485200796543	0.011335589416364	0.232334661143898	0.142231793953703	0.0989664093041819	6.74151496708129	833.157124931638	14.2514167861153	0
"8207"	"ybiV"	"ybiV-2"	851995	10	86	179	130	134	72	601	0.282208588957055	"C"	-0.005965101782861	-0.0041485816432944	-0.00227561803298449	0.00949592517882869	0.00964314193994354	0.00954198935372534	0.574457148116832	0.696074887856457	0.82686729362418	106.344616257375	90.8151484609439	77.4366738217948	0
"8209"	"ybiV"	"ybiV-3"	852146	7	152	326	267	222	215	1182	0.467484662576687	"C"	0.0080819726007691	0.00764579544375981	0.00706530012502779	0.00667558734399303	0.00700479508187757	0.00729928105929336	0.31269987221924	0.354866831308216	0.404470545424316	2860.44230306341	76.0025681095246	348.201529042257	0
"8213"	"ybiV"	"ybiV-5"	852427	16	127	191	175	204	166	863	0.812269938650307	"C"	0.0122079997676041	0.0118190107063498	0.0113926882669882	0.00564887890997976	0.00515440717913102	0.00471424249250095	0.11944776765461	0.105665709363609	0.0944517528972934	34.9832794721315	29.4300675267805	22.7919988468336	0
"8215"	"IR667"	"IR667-1"	852582	1	149	406	348	316	307	1526	0.00694444444444444	"F"	0.0215159671396516	0.0187412148949909	0.0157933205808387	0.00846949910559316	0.00875732001221108	0.00879849037719947	0.0846494580085733	0.121845826993065	0.170531352381199	15.4420778318696	14.6242572557001	36.6649570203331	0
"8217"	"IR667"	"IR667-2"	852611	6	36	79	69	68	83	335	0.208333333333333	"F"	0.026099409275237	0.0269333602601124	0.027684339021286	0.00577749271514318	0.0060107450815204	0.00619829331610725	0.0202785381643019	0.0207263032955016	0.0209064772738788	1044.84644726532	8022.59605847038	108789.768253325	0
"8219"	"ybiW"	"ybiW-1"	852727	21	383	628	535	573	492	2611	0.000411184210526316	"C"	0.00938935043749118	0.00923691128755327	0.0090560056788615	0.0036083654526718	0.00343404147930718	0.00327718329428168	0.0802296984098207	0.0744263013288627	0.0699560384238004	1510.98685065387	239.382953198555	89.6957490793345	0
"8221"	"ybiW"	"ybiW-2"	853226	24	313	575	423	450	334	2095	0.205592105263158	"C"	0.00170840156902724	0.00173899530232844	0.00176705539529274	0.00266854150985505	0.00273066519032227	0.0027914994142903	0.567583624647415	0.569498502307448	0.571684405107788	167.453738452942	119.021038138349	87.4622592788053	0
"8223"	"ybiW"	"ybiW-3"	853783	11	54	106	86	66	38	350	0.434621710526316	"C"	-0.013975065888004	-0.0114161892545794	-0.00826721364922472	0.010974548576332	0.0120858528335842	0.013068270575904	0.29258498497736	0.414553961176793	0.571910821679626	333.22431221987	7172966.55013383	1593.50113671027	0
"8225"	"ybiW"	"ybiW-4"	854209	10	70	87	87	94	64	402	0.609786184210526	"C"	0.00161661590338145	0.000740823900780768	9.03866925942551e-05	0.00912477989045847	0.00844384591093647	0.00771801443240299	0.870663090540763	0.935615345276879	0.991391347763881	11.5485214804387	10.0667252628267	7.58740467263448	0
"8229"	"ybiY"	"ybiY-1"	855173	9	83	167	121	99	68	538	0.00971922246220302	"C"	-0.0102199781801931	-0.00942091034796175	-0.00838194663415764	0.00735377466354575	0.00794401010742731	0.00852055868557109	0.258777213284445	0.321025653156769	0.397783825229484	1058.78157817737	124.719275004894	46.292868321632	0
"8233"	"ybiY"	"ybiY-3"	855541	16	87	167	121	125	77	577	0.407127429805616	"C"	-0.00443129282177816	-0.00356630272326981	-0.00266469961470963	0.00622153267863809	0.00631270718140341	0.00633311422206991	0.527705276357103	0.611602306527214	0.702256017240354	386.428232397788	485.03863150743	709.171750516001	0
"8235"	"ybiY"	"ybiY-5"	855927	7	59	128	105	111	65	468	0.823974082073434	"C"	0.00443485091149234	0.00483865748246898	0.00520508000309995	0.00945739100964681	0.00996945333948405	0.0103574175735748	0.671093166510479	0.660666366591873	0.64985442372717	453.377004994406	18043.0666152557	401.886588977945	0
"8237"	"IR669"	"IR669-4"	856154	4	56	109	79	97	44	385	0.617647058823529	"F"	-0.00527155540874014	-0.00158114020044244	0.00221553436461113	0.0114232952697233	0.0116739246037402	0.0113479974474127	0.675861031100897	0.900839509629833	0.857683146131712	8873.62907829228	12147.9487298349	1023.82524191145	0
"8239"	"fsaA"	"fsaA-1"	856203	5	54	98	61	88	44	345	0.013595166163142	"F"	-0.00415681188814434	-0.00169748708386568	0.00096475271135039	0.00910946054331173	0.0096385945448987	0.00985738465347155	0.679170347251549	0.871422103281517	0.928207178708409	3734.76069400728	559750.016601566	2924.5739921819	0
"8241"	"fsaA"	"fsaA-2"	856372	6	126	275	201	240	188	1030	0.268882175226586	"F"	0.0134727129873313	0.0129108661162789	0.0123289152543243	0.00321152313667849	0.0032770079678798	0.00334314163105624	0.024708073571478	0.0291396202602813	0.0345687572322033	39.4144913005217	43.7409217955855	52.122585697816	0
"8243"	"fsaA"	"fsaA-3"	856481	7	149	245	202	159	113	868	0.433534743202417	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8245"	"fsaA"	"fsaA-4"	856595	5	74	110	106	103	126	519	0.605740181268882	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8251"	"moeB"	"moeB-1"	856933	4	114	210	122	106	88	640	0.00133511348464619	"C"	-0.014558136702018	-0.0143762733877301	-0.0141006968618359	0.00390732954517095	0.0039685974826484	0.00409157901089703	0.0336709160990275	0.0361835078736386	0.0410479181840218	60.8164101109618	106.085748883792	198.608676881965	0
"8255"	"moeB"	"moeB-3"	857276	6	44	98	86	69	73	370	0.459279038718291	"C"	0.0133440779730286	0.012757736532227	0.011853756961053	0.00795489684819735	0.00837322852347066	0.00870704203159808	0.192044141576648	0.224986853098682	0.26661714586719	54.4457939052666	316.156359621999	523.679968178621	0
"8257"	"moeB"	"moeB-4"	857383	3	68	134	111	109	144	566	0.602136181575434	"C"	0.0225901790351204	0.0248599300036639	0.0268608241298064	0.00709617892651381	0.00719706438883567	0.00715926426289713	0.0499623089873589	0.0408125120218408	0.0330732249427837	305.820578467409	856.9111831237	3639.02955000455	0
"8259"	"moeB"	"moeB-5"	857595	4	33	56	33	36	45	203	0.885180240320427	"C"	0.00581152813680122	0.00784466542298637	0.00948945751525032	0.0093806357403742	0.00896353331216205	0.00836815166478986	0.579439857943275	0.445898179500368	0.339216801760466	883.052700688791	8046.11494147595	50107.5157567356	0
"8261"	"moeA"	"moeA-1"	857714	6	108	199	205	166	145	823	0.0267206477732794	"C"	0.00947245020772842	0.00870657869147725	0.00748544668100354	0.00838932805488941	0.00953621687395787	0.0106971689345312	0.340982447186078	0.428561814045023	0.534457589247264	6.33548877917917	8.72884835793492	12.3757147414352	0
"8263"	"moeA"	"moeA-2"	857981	6	79	249	189	182	182	881	0.242914979757085	"C"	0.0240214528280984	0.0201488487579095	0.0165757629551113	0.00946089608008379	0.00921915807989244	0.0084865350287654	0.0847517634738336	0.116740964132389	0.145819405200167	20.4040659199696	14.9666673259249	56.6042751561304	0
"8265"	"moeA"	"moeA-3"	858205	12	180	395	309	358	286	1528	0.424291497975708	"C"	0.0159141113264965	0.0151419394588008	0.0143124812393997	0.00356396184371348	0.00367292095435883	0.00377190551746064	0.0209210404931086	0.0258731491336927	0.0321245948649445	40.5901098149647	85.6387724739207	377.278705579265	0
"8269"	"moeA"	"moeA-5"	858754	5	18	55	56	58	55	242	0.868825910931174	"C"	0.0379323574334839	0.0324051623512647	0.0265533592924975	0.00944352241178853	0.00990196588062371	0.00974516732568223	0.0277034662959482	0.0466854391568037	0.0722581328711661	115.180994594931	236.188043204048	44.9702726111998	0
"8271"	"IR671"	"IR671-1"	858952	3	61	112	71	82	43	369	0.173267326732673	"F"	-0.0115378122246539	-0.0093965566248927	-0.00726554612800513	0.00745735023522634	0.0073741357753364	0.00707080218790472	0.219560912977241	0.292321264148986	0.379769795889445	216.796836539013	325.087173936943	1413.88240742818	0
"8275"	"IR671"	"IR671-3"	859015	5	39	55	47	47	26	214	0.485148514851485	"F"	-0.0111322594650191	-0.00968578880178073	-0.00820047071512446	0.00835364183344559	0.00830944055444825	0.00806362592165991	0.274830806438271	0.328010684094517	0.38404429433106	8644.86063085771	27324.2344750505	1315.15975664468	0
"8277"	"IR671"	"IR671-5"	859082	4	65	142	80	88	54	429	0.816831683168317	"F"	-0.00903743148424356	-0.00856326023628936	-0.00810550790359911	0.00677731869108436	0.00706032142164686	0.00732568047717594	0.274581955618082	0.311972463635179	0.349283238398994	1187.43968880602	72985.6363889683	1588.02962072148	0
"8279"	"iaaA"	"iaaA-1"	859121	7	67	133	122	111	57	490	0.00103626943005181	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8285"	"iaaA"	"iaaA-4"	859725	7	52	99	95	109	113	468	0.626943005181347	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8287"	"iaaA"	"iaaA-5"	859910	5	42	108	66	100	75	391	0.818652849740933	"F"	0.0198714799138923	0.0188698999534236	0.0177276001870719	0.00638630849662715	0.00665959285125523	0.00693561327165482	0.0528166641131668	0.0659994146167679	0.0835028849880228	12.0840887898341	11.5120852303403	13.5669498473429	0
"8289"	"yliA"	"yliA-1"	860139	10	91	189	140	123	57	600	0.0184983677910773	"F"	-0.0166611726732379	-0.0121620362298574	-0.00761356647295199	0.0129731730983076	0.0132272476911799	0.0128940966967746	0.289237471657268	0.425659440329134	0.596405457673567	112.176105316366	89.3377792658066	178.161589949001	0
"8291"	"yliA"	"yliA-2"	860700	4	26	25	46	9	12	118	0.323721436343852	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8293"	"yliA"	"yliA-3"	860861	8	223	438	328	386	257	1632	0.411316648531012	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8297"	"yliA"	"yliA-5"	861577	23	448	755	621	593	355	2772	0.800870511425463	"F"	-0.00711000910391292	-0.00583141321699076	-0.00447875224883025	0.00735292490596657	0.00761483123457238	0.0077845039186976	0.404889612049578	0.499534611838572	0.605377914325756	33.1874444187075	21.6600910700915	14.120829412746	0
"8299"	"yliB"	"yliB-1"	861976	14	175	403	227	231	174	1210	0.00845253576072822	"F"	-0.00487178364750789	-0.00544842062174756	-0.00608278426234051	0.00592175898387519	0.00636211565429192	0.00679474547942433	0.470981070315399	0.454740545155936	0.43663504128509	1422.44976219864	7667.44496421106	6994.63807045401	0
"8301"	"yliB"	"yliB-2"	862331	16	200	323	181	219	208	1131	0.23927178153446	"F"	-0.00142118979461526	-0.00130212879861929	-0.0011750195408556	0.0064954004210699	0.00606683825897033	0.00565005703486304	0.840846308806185	0.843817117675004	0.848573646889645	2359.33927796103	6948.2064604582	717.732159591802	0
"8303"	"yliB"	"yliB-3"	862617	14	464	804	478	499	432	2677	0.425227568270481	"F"	-0.00594582696680768	-0.00598482710297202	-0.00600921097014098	0.00282421848888195	0.00273286721846465	0.00264484020201163	0.125928522306518	0.116260442059312	0.107721202664263	17.7016553036333	18.2548015408511	18.7184009369837	0
"8305"	"yliB"	"yliB-4"	862892	15	277	339	163	170	203	1152	0.604031209362809	"F"	-0.0167119126348332	-0.0175276468117966	-0.0177907599898825	0.0137197447534509	0.0122291420930379	0.0108020593927225	0.310249445796863	0.247226795709251	0.198117883164633	346.763291035533	98.8984352487465	70.8197293002733	0
"8307"	"yliB"	"yliB-5"	863264	13	266	406	307	409	190	1578	0.845903771131339	"F"	-0.00648465790525299	-0.00334713570155953	-0.000115240094343985	0.0105357478034741	0.0109025181450366	0.0107923687976933	0.581773528588671	0.778915607306917	0.992150801446747	642.590978495103	4170.40371617184	802.119358394667	0
"8309"	"yliC"	"yliC-1"	863524	8	172	332	224	390	437	1555	0.00543478260869565	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8311"	"yliC"	"yliC-2"	863704	10	194	252	234	293	177	1150	0.201086956521739	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8315"	"yliC"	"yliC-4"	864093	10	84	150	141	121	100	596	0.623913043478261	"F"	0.00537181406947317	0.00502470246558726	0.00451837731631651	0.00671393754449195	0.0074442507460704	0.0081974503846371	0.482149568088853	0.548054734243423	0.619896501590063	11.4189292079359	12.5317361054252	14.343284756376	0
"8317"	"yliC"	"yliC-5"	864375	8	134	237	149	124	100	744	0.930434782608696	"F"	-0.0150522612577483	-0.014682787750629	-0.0142057898061832	0.00366080218704293	0.00369963806258524	0.00376671556680149	0.0260534794824373	0.0285895490486849	0.0326345349878423	27.9267902902952	854.089368304444	188.714381218466	0
"8319"	"yliD"	"yliD-1"	864449	9	237	459	369	294	224	1583	0.00768386388583974	"F"	-0.00486610449647543	-0.00455024347867033	-0.00408151420023405	0.00710868419542106	0.00786504904266764	0.00864947755891042	0.542782264112685	0.603473338888878	0.669212165899683	348.314299960063	7887.91409486702	716.763989658611	0
"8321"	"yliD"	"yliD-2"	864628	4	51	66	53	54	53	277	0.20417124039517	"F"	0.00117253729938778	0.000653559331290349	0.000242866266455481	0.00734445462036553	0.00694795061244937	0.00651601614770697	0.883300621757701	0.930987895626307	0.972609466084354	2090.11381839442	574.753707207768	323.155330212353	0
"8323"	"yliD"	"yliD-3"	864823	7	77	181	124	115	89	586	0.418221734357849	"F"	0.00117665178517676	0.000363402679212708	-0.000496483860669237	0.00672265999562356	0.00697738449079993	0.00715997506962788	0.872204154592553	0.961736622824434	0.949081043658886	177.146016359141	92.8793749200786	53.0251828962469	0
"8325"	"yliD"	"yliD-4"	865025	12	208	341	310	202	157	1218	0.639956092206367	"F"	-0.0128939214258214	-0.0115723440346088	-0.00945367461894213	0.00954174504222153	0.0109833269569389	0.0123993652902775	0.26946488195591	0.369416185857182	0.501267719078786	12.3298389414375	15.3858691135779	20.488945840723	0
"8327"	"yliD"	"yliD-5"	865275	3	15	22	5	5	7	54	0.914379802414929	"F"	-107	NA	-107	-107	-107	-107	-107	-107	-107	-107	-107	-107	0
"8329"	"IR676"	"IR676-4"	865526	1	10	9	6	5	2	32	0.728813559322034	"F"	-0.0537829959616536	-0.0524236437611732	-0.0526137965044243	0.00989891966720403	0.00936864464284575	0.0091154235482048	0.0122382173543872	0.011274861838846	0.0103384772840098	24.5995612412035	45.0212547226077	247.206824141015	0
"8331"	"yliE"	"yliE-1"	865941	6	44	68	63	56	50	281	0.075381679389313	"F"	0.00413546858403871	0.00389657659752273	0.00362532715922682	0.00595468135811677	0.00599948479680235	0.00604403570637275	0.537326337879868	0.56231897278908	0.590907313299061	38.514885575175	429.800094493921	180.68604877158	0
"8337"	"yliE"	"yliE-4"	867054	15	159	276	152	181	138	906	0.606393129770992	"F"	-0.00717157339493646	-0.00731497990502143	-0.00741404599077926	0.00360358482846573	0.00341495337923602	0.00323608297423178	0.140667249814787	0.121617962332898	0.105853712253084	6.06201802167451	5.25206497859675	8.74722967524437	0
"8339"	"yliE"	"yliE-5"	867632	8	41	74	32	40	41	228	0.882156488549618	"F"	-0.00591991208297824	-0.00566907964304134	-0.00527452380128143	0.0103604031322417	0.0092210526944909	0.00814020432424569	0.607732881174074	0.582175547964627	0.56318147142583	20.294353009707	18.8326366978863	25.3749017988094	0
"8341"	"IR678"	"IR678"	867882	2	16	34	24	28	5	107	0.333333333333333	"F"	-0.0335189849627812	-0.00734511294488194	0.0069965651523656	0.0284138215201133	0.024045310459109	0.0148058867793569	0.323159674116342	0.779977367005818	0.668783481145662	548.055765500258	195.06546585274	64.9347465370029	0
"8343"	"yliF"	"yliF-1"	867888	10	55	94	55	98	71	373	0.000753012048192771	"F"	0.0116114026500299	0.0122628727953939	0.0125802191669196	0.00877413126062332	0.00828900174567398	0.00792809641677676	0.277529405040226	0.235583534054613	0.210753624235098	1404.167171408	35.7446802828193	21.558932673587	0
"8345"	"yliF"	"yliF-2"	868175	11	81	147	104	167	159	658	0.216867469879518	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8347"	"yliF"	"yliF-3"	868425	13	60	110	116	98	79	463	0.405120481927711	"F"	0.00990054860662706	0.00898978507253626	0.00755671726657331	0.00872191877477544	0.00996686873045445	0.0112419852912175	0.338807399961358	0.433555447115384	0.549602494891593	54.3090376689385	32.4621416863896	29.7099688057867	0
"8349"	"yliF"	"yliF-4"	868686	8	118	212	113	132	65	640	0.601656626506024	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8351"	"yliF"	"yliF-5"	868969	16	250	504	314	396	293	1757	0.814759036144578	"F"	0.00464184422726611	0.00460951744421825	0.00456939391436506	0.0033037845689897	0.00338375622927571	0.00346142661428427	0.254664322761587	0.266378571093473	0.27849183409945	7.25418420737149	8.11300596756736	8.97608005575802	0
"8355"	"yliG"	"yliG-2"	869581	5	61	87	53	54	43	298	0.240754716981132	"C"	-0.0143869859097348	-0.0150787634971299	-0.015725460103302	0.00326215767235079	0.00323867204990978	0.00320910281860908	0.021627902768149	0.0186926799541426	0.016264925764272	89.1569267314776	181.187300863756	408.62341663036	0
"8357"	"yliG"	"yliG-3"	869812	8	139	275	124	121	84	743	0.415094339622642	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8359"	"yliG"	"yliG-4"	870104	9	83	151	90	97	74	495	0.635471698113208	"C"	-0.00663357171950884	-0.00664371312055435	-0.00664510250973926	0.00181278216763425	0.00186128942105276	0.00191424062206458	0.0352615502952886	0.0375676995206681	0.0403053284499628	37.1577936311459	41.1497874940053	60.386605858201	0
"8361"	"yliG"	"yliG-5"	870356	7	100	168	78	128	89	563	0.825660377358491	"C"	-0.00418299445887272	-0.00419957855716237	-0.00407783156922414	0.00954037813726333	0.00835139917689279	0.00727126295567538	0.69071244735664	0.649658599755591	0.614083306686005	19.72946784742	322.946408146004	179.90547565165	0
"8365"	"IR680"	"IR680-5"	870760	4	63	96	96	109	78	442	0.815165876777251	"F"	0.0115672319755916	0.0110826617316586	0.0104661601726169	0.00741513744817852	0.00727874759709814	0.00718991689683343	0.216676877423364	0.225227288660779	0.241497839893023	5.58798863799415	9.4151320449774	193.543945878478	0
"8367"	"bssR"	"bssR-1"	870801	3	257	445	304	307	271	1584	0.00261096605744125	"F"	-0.000651531979508903	-0.000579155244447152	-0.000509818077094172	0.00189148581320252	0.00185384722504337	0.00181545638706775	0.753236514196541	0.77518719154922	0.79710124734678	467.327428024155	669.107026711372	1015.33365767892	0
"8369"	"bssR"	"bssR-2"	870896	4	50	82	63	54	13	262	0.25065274151436	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8373"	"bssR"	"bssR-4"	871050	4	131	310	212	299	269	1221	0.652741514360313	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8375"	"bssR"	"bssR-5"	871141	2	10	16	14	12	2	54	0.890339425587467	"F"	-107	NA	-107	-107	-107	-107	-107	-107	-107	-107	-107	-107	0
"8385"	"yliI"	"yliI-1"	871326	8	188	376	282	307	225	1378	0.0286995515695067	"F"	0.00584594211407754	0.00566283877138441	0.00545890556392718	0.00382863058541951	0.00394731420221977	0.00406276249114116	0.224224894847411	0.246880842753474	0.27165388339463	215.295889864811	484.626683720514	2892.58335399427	0
"8389"	"yliI"	"yliI-3"	871761	12	174	270	189	249	201	1083	0.418834080717489	"F"	0.0063455209978805	0.00632547946234655	0.0062724475964692	0.00476777254414491	0.00456264354932172	0.00436061638872211	0.275325564029014	0.259703039523817	0.245893635954136	19.7852872989286	28.8851382103239	46.147701337519	0
"8391"	"yliI"	"yliI-4"	871968	9	137	265	188	159	112	861	0.604484304932735	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8393"	"yliI"	"yliI-5"	872190	17	224	344	375	296	356	1595	0.803587443946188	"F"	0.0146919769663848	0.0152778198661781	0.0153811213108674	0.00994830629150296	0.00968665890802103	0.00933781437787557	0.236219203821346	0.212848367714684	0.198075736871949	2.66161817794194	3.05175670620494	9.98024072057835	0
"8395"	"yliJ"	"yliJ-1"	872407	6	116	264	162	169	143	854	0.00159744408945687	"C"	0.00314457864303093	0.00253077721407804	0.00187752973527917	0.00455576466995203	0.00468758237373945	0.00478243981411878	0.53964822562757	0.626773486338333	0.720854966046841	666.510121787034	1624.15960491535	25485.009576789	0
"8405"	"IR682"	"IR682-2"	873088	3	44	50	21	42	28	185	0.224489795918367	"F"	-0.0130696010054658	-0.0155212367772225	-0.0167906348002705	0.0167335351574598	0.0135972976097637	0.0109996738156822	0.491743977277119	0.336527218404276	0.224326164335696	55.6317828863305	33.8320488140468	123.744006234707	0
"8409"	"IR682"	"IR682-4"	873184	7	100	124	118	84	65	491	0.616326530612245	"F"	-0.0155933705966425	-0.0156755717225306	-0.0151412438151815	0.00882091147726046	0.0091832552646022	0.00945109842836997	0.1752587410922	0.186366135588831	0.207464031090441	36.8135619931893	11.7570656243054	55.2445546217447	0
"8411"	"IR682"	"IR682-5"	873231	10	147	241	183	202	186	959	0.808163265306122	"F"	0.00763805326636945	0.00779894748712791	0.00795358804617367	0.00313883455721333	0.00304174301460123	0.00295334324843633	0.0930465318206962	0.0829267386104721	0.0742200280099447	1264.28684916939	656.347860985112	410.964495053182	0
"8413"	"dacC"	"dacC-1"	873280	6	184	338	305	299	269	1395	0.000831946755407654	"F"	0.0128719246080475	0.012515821467062	0.0120157070375254	0.00440049596722077	0.00463720290183974	0.00488189832472562	0.061242435041958	0.073848407406823	0.0907644480424509	31.7139184498317	9.3483901813442	7.36828628554708	0
"8417"	"dacC"	"dacC-3"	873779	5	241	385	260	343	186	1415	0.415973377703827	"F"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8419"	"dacC"	"dacC-4"	874008	17	358	752	659	667	611	3047	0.60648918469218	"F"	0.0176412652629275	0.0168912847497678	0.0159870506313589	0.00422850036600464	0.00452218242442758	0.00479919497869829	0.0250720641027703	0.0334546891576631	0.0446794232695047	137.409078309722	33.6277566702912	17.3414062053173	0
"8421"	"dacC"	"dacC-5"	874243	4	244	598	563	633	629	2667	0.801996672212978	"F"	0.0326996743990903	0.0310045623508359	0.0291768573715613	0.00446955180428894	0.00469939836285168	0.00483918110801339	0.00527433269373982	0.00708793148438788	0.00914642347104841	196.470212418389	680.89031123289	26.2647538413845	0
"8423"	"IR683"	"IR683"	874521	2	90	190	89	91	62	522	0.866666666666667	"F"	-0.0185543672881566	-0.0185551540821367	-0.018315057688249	0.00646169545336426	0.00739235708190445	0.00847697184317479	0.0639749526078153	0.0869340845939194	0.119511958750479	343.764486877739	8388.94968572406	925.202453851169	0
"8425"	"deoR"	"deoR-1"	874529	9	317	504	302	273	144	1540	0.00131926121372032	"C"	-0.0292857875638999	-0.0266988928931988	-0.0243031907163838	0.00572603236864767	0.00534365071853699	0.00480560056680259	0.0144644480015385	0.015423052146177	0.0149189247759068	214.619659463615	62.9198459138731	48.8191076799282	0
"8427"	"deoR"	"deoR-2"	874731	6	101	132	105	72	47	457	0.267810026385224	"C"	-0.0287021933490681	-0.0271612685531913	-0.0250198805916719	0.00722174998084276	0.00787783677195069	0.00839937253663229	0.0284825391426758	0.0410020547052877	0.0586542619101739	28.822592556188	15.1338211763161	13.4969426214315	0
"8429"	"deoR"	"deoR-3"	874911	5	119	196	101	64	36	516	0.505277044854881	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8431"	"deoR"	"deoR-4"	875017	8	168	342	204	216	125	1055	0.645118733509235	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8433"	"deoR"	"deoR-5"	875214	5	71	130	64	73	34	372	0.905013192612137	"C"	-0.0270101386319811	-0.0237739287556272	-0.020694447567788	0.00865856751788097	0.00852925582619812	0.00822322258490233	0.05249317607501	0.0685704330211384	0.0864355821038352	282.155979556776	65.9294110349163	35.5889853109979	0
"8435"	"IR684"	"IR684"	875299	8	273	354	218	262	103	1210	0.214285714285714	"F"	-0.0302302844822153	-0.0258726053258001	-0.0225421664904625	0.0107445773686825	0.0100943557789901	0.00901203942440205	0.0670959293695293	0.0829914957387722	0.087603179517425	2338372.14837407	244.176802060784	80.0777703330902	0
"8437"	"ybjG"	"ybjG-1"	875414	6	95	134	48	38	32	347	0.11744966442953	"C"	-0.0481849910962906	-0.0496025124686911	-0.0489518245173107	0.0093456829783885	0.00834437090897205	0.00817235481318781	0.0141472402582051	0.00951863003358173	0.00931665747167075	51.0560204862451	12.006021944838	9.38440760488957	0
"8439"	"ybjG"	"ybjG-2"	875469	7	273	593	462	377	447	2152	0.209731543624161	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8443"	"ybjG"	"ybjG-4"	875767	4	77	119	118	65	74	453	0.709731543624161	"C"	-0.00708881490157675	-0.00551978100699826	-0.00391453180699213	0.0126199278589542	0.0127460837474005	0.0128623408218273	0.613540752811102	0.694219995445296	0.780758242789789	62.0153708190112	18.5022985381127	15.4085204303683	0
"8445"	"ybjG"	"ybjG-5"	875847	6	47	80	37	45	34	243	0.843959731543624	"C"	-105	NA	-105	-105	-105	-105	-105	-105	-105	-105	-105	-105	0
"8447"	"IR685"	"IR685-1"	875942	5	56	105	89	108	32	390	0.00353356890459364	"F"	-0.0124775922818164	-0.000701424113855953	0.00931201842755664	0.0199457030186954	0.0196674189907747	0.0166568464859796	0.575949567829041	0.973790418397606	0.615146402577103	526.482214975712	72.9435601570019	44.5325006628212	0
"8451"	"IR685"	"IR685-3"	876057	9	193	292	243	226	125	1079	0.409893992932862	"F"	-0.0134139891796345	-0.0114496981640625	-0.00942395184486234	0.00825288958887658	0.00835824822439252	0.00827583119297257	0.202554020124984	0.264249676536552	0.337515728671306	14.4283350671114	9.72509515111037	6.39543417110612	0
"8453"	"IR685"	"IR685-4"	876112	8	227	326	163	212	201	1129	0.604240282685512	"F"	-0.00695358798734774	-0.0075099336282832	-0.00784886438729544	0.00972143175229864	0.00866512762043727	0.00770644651945373	0.526075853028615	0.44987476766024	0.383431042622661	1173.44989821186	147.286203532378	80.6999042921929	0
"8455"	"IR685"	"IR685-5"	876188	5	35	68	28	30	41	202	0.872791519434629	"F"	-0.00427836567039335	-0.00201884687391549	-0.000193871124635544	0.0143104319154102	0.0127866168471095	0.0110151314862315	0.784478299263919	0.884574267848089	0.98706271812338	15.9534220754174	45.042768988358	180.727189728907	0
